0.0896249 6.85886 0 0 23813.6
0.0213299 6.91975 0 0 23813.6
0.0776315 6.88908 0 0 23813.6
0.0617558 6.8157 0 0 23813.6
0.0333815 7.27872 0 0 23813.6
0.0747703 6.89118 0 0 23813.6
0.0889674 6.85534 0 0 23813.6
0.0825218 6.84885 0 0 23813.6
0.0446795 7.36409 0 0 23813.6
0.0857212 6.85681 0 0 23813.6
0 0 0 0 23813.6
0 0 0 0 23813.6
