0 0 9605.49  12
0.5 0 9605.49  12
1 0 9605.49  12
1.5 0 9605.49  12
2 0 9605.49  12
2.5 0 9605.49  12
3 0 9605.49  12
3.5 0 9605.49  12
4 0 9605.49  12
4.5 0 9605.49  12
5 1.898e+30 9605.49  12
5.5 0 9605.49  12
6 0 9605.49  12
6.5 0 9605.49  12
7 0 9605.49  12
7.5 0 9605.49  12
8 0 9605.49  12
8.5 0 9605.49  12
9 0 9605.49  12
9.5 0 9605.49  12
10 0 9605.49  12
10.5 0 9605.49  12
11 0 9605.49  12
11.5 0 9605.49  12
12 0 9605.49  12
12.5 0 9605.49  12
13 0 9605.49  12
13.5 0 9605.49  12
14 0 9605.49  12
14.5 0 9605.49  12
15 0 9605.49  12
15.5 0 9605.49  12
16 0 9605.49  12
16.5 6.90907e-310 9605.49  12
17 0 9605.49  12
17.5 0 9605.49  12
18 0 9605.49  12
18.5 6.90907e-310 9605.49  12
19 0 9605.49  12
19.5 6.90907e-310 9605.49  12
20 0 9605.49  12
20.5 6.95301e-310 9605.49  12
