0  -nan
23513.4  7101.7
23613.5  6191.76
23713.6  5500.85
23813.6  5079.49
23913.7  5729.49
24013.7  6751.43
24113.8  7154.47
24213.8  6571.98
24313.9  5345.89
24414  5176.7
24514  5513.27
24614.1  6742.36
24714.1  7347.51
24814.2  6471.1
24914.2  5719.95
25014.3  5022.34
25114.4  5459.11
25214.4  6337.42
25314.5  7357.48
25414.5  6834.97
25514.6  5447.57
25614.6  5201.49
25714.7  5249.89
25814.8  6236.95
25914.8  7031.65
26014.9  7105.42
26114.9  5911.01
26215  4942.3
26315  5277.04
26415.1  6111.96
26515.2  6978.95
26615.2  6931.36
26715.3  6169.78
26815.3  5205.75
26915.4  5111.19
27015.4  6014.54
27115.5  6976.86
27215.6  6970.31
27315.6  6044.35
27415.7  5380.5
27515.7  5120.1
27615.8  5895.75
27715.8  7061.33
27815.9  7052.59
27916  6347.03
28016  5293.23
28116.1  5143.84
28216.1  5681.66
28316.2  7004.69
28416.2  7285.05
28516.3  6215.86
28616.4  5561.29
28716.4  5014.82
28816.5  5555.45
28916.5  6585.62
29016.6  7403.89
29116.7  6591.18
29216.7  5281.53
29316.8  5227.36
29416.8  5356.29
29516.9  6419.88
29616.9  7248.19
29717  6865.2
29817  5697.77
29917.1  4937.45
30017.2  5376.68
