0  0.0167163
100.057  0.00723934
200.119  0.00374689
300.177  0.00346945
400.229  0.00281825
500.286  0.00206947
600.343  0.00335802
700.4  0.00194622
800.457  0.00280912
900.515  0.00182314
1000.57  0.00259688
1100.63  0.00225001
1200.69  0.00173998
1300.74  0.00395682
1400.8  0.00237993
1500.86  0.00236367
1600.91  0.00215749
1700.97  0.00208781
1801.03  0.00337705
1901.09  0.00350562
2001.14  0.0050327
2101.2  0.00480694
2201.26  0.00902802
2301.32  0.0106101
2401.37  0.0147957
2501.43  0.019273
2601.49  0.0144373
2701.54  0.00867979
2801.6  0.0120412
2901.66  0.0112534
3001.72  0.0104312
3101.78  0.00788715
3201.84  0.00552474
3301.89  0.00733292
3401.95  0.00738509
3502.01  0.00632061
3602.06  0.00714514
3702.12  0.00582726
3802.18  0.00611328
3902.24  0.00703131
4002.29  0.00831326
4102.35  0.00656112
4202.41  0.00773365
4302.46  0.0122352
4402.52  0.00952181
4502.58  0.0123822
4602.64  0.0158385
4702.69  0.0159288
4802.75  0.0182558
4902.81  0.0253518
5002.86  0.0284947
5102.92  0.0232031
5202.98  0.0310595
5303.04  0.026776
5403.09  0.0253037
5503.15  0.0513406
5603.21  0.0495833
5703.27  0.0396371
5803.32  0.0366272
5903.38  0.0533632
6003.44  0.0623985
6103.49  0.0582832
6203.55  0.050255
6303.61  0.0412047
6403.66  0.04825
6503.72  0.0614461
6603.78  0.0668639
6703.84  0.0625513
6803.89  0.0493801
6903.95  0.0423039
7004.01  0.0492548
7104.06  0.0616884
7204.12  0.0659053
7304.18  0.0623703
7404.23  0.0525367
7504.29  0.0418536
7604.35  0.0462812
7704.4  0.0600088
7804.46  0.067526
7904.52  0.0623829
8004.57  0.0537012
8104.63  0.046161
8204.69  0.0445222
8304.75  0.0572929
8404.8  0.066412
8504.86  0.0657774
8604.92  0.0540507
8704.98  0.0458569
8805.03  0.0476933
8905.09  0.0528927
9005.15  0.0658131
9105.2  0.0642134
9205.26  0.0558629
9305.32  0.044973
9405.38  0.0443401
9505.43  0.055495
9605.49  0.0628816
9705.55  0.0665757
9805.6  0.0562219
9905.66  0.0457587
10005.7  0.0447116
10105.8  0.0527377
10205.8  0.0637464
10305.9  0.0656912
10406  0.0606406
10506  0.0460737
10606.1  0.0428585
10706.1  0.0521807
10806.2  0.0620314
10906.2  0.0664461
11006.3  0.060746
11106.4  0.0501687
11206.4  0.0416285
11306.5  0.0486085
11406.5  0.0621239
11506.6  0.0675683
11606.6  0.0616633
11706.7  0.0520175
11806.8  0.0457935
11906.8  0.0463096
12006.9  0.0593412
12106.9  0.0666229
12207  0.0643719
12307  0.0523435
12407.1  0.0438859
12507.1  0.0493314
12607.2  0.0549163
12707.3  0.0660722
12807.3  0.0634956
12907.4  0.0538665
13007.4  0.0437369
13107.5  0.0456003
13207.5  0.0579681
13307.6  0.0637777
13407.7  0.0661157
13507.7  0.0544359
13607.8  0.0446884
13707.8  0.0456517
13807.9  0.054565
13908  0.0651273
14008  0.0644555
14108.1  0.0589968
14208.1  0.0446409
14308.2  0.0425937
14408.2  0.055038
14508.3  0.0628433
14608.4  0.0659804
14708.4  0.0592079
14808.5  0.0490883
14908.5  0.0418048
15008.6  0.0508364
15108.6  0.0644672
15208.7  0.0671733
15308.8  0.0602891
15408.8  0.0504328
15508.9  0.045753
15608.9  0.046965
15709  0.0614956
15809  0.0670658
15909.1  0.0617653
16009.1  0.0506625
16109.2  0.0437449
16209.3  0.0500294
16309.3  0.0573
16409.4  0.0668351
16509.4  0.061968
16609.5  0.0516784
16709.5  0.0436832
16809.6  0.0468749
16909.7  0.0600242
17009.7  0.0649106
17109.8  0.0651478
17209.8  0.0517024
17309.9  0.043948
17410  0.0472578
17510  0.0551495
17610.1  0.0665812
17710.1  0.063901
17810.2  0.0563035
17910.2  0.0434593
18010.3  0.0438133
18110.4  0.0570642
18210.4  0.0637369
18310.5  0.066095
18410.5  0.0576122
18510.6  0.0476633
18610.6  0.0427144
18710.7  0.0528176
18810.8  0.0659008
18910.8  0.066799
19010.9  0.0589141
19110.9  0.0477318
19211  0.0459656
19311  0.0490227
19411.1  0.0624314
19511.2  0.0674392
19611.2  0.0599107
19711.3  0.0481915
19811.3  0.0440118
19911.4  0.0519936
20011.4  0.0592603
20111.5  0.067047
20211.6  0.0607716
20311.6  0.0496926
20411.7  0.0436333
20511.7  0.0488013
20611.8  0.0616928
20711.8  0.0649609
20811.9  0.0639438
20912  0.049817
21012  0.0420629
21112.1  0.0494343
21212.1  0.0569332
21312.2  0.0668389
21412.2  0.0632299
21512.3  0.0544584
21612.4  0.0421055
21712.4  0.045366
21812.5  0.0598961
21912.5  0.0644473
22012.6  0.065559
22112.6  0.0560335
22212.7  0.0462101
22312.8  0.0428491
22412.8  0.0553732
22512.9  0.067343
22612.9  0.0652173
22713  0.0573331
22813  0.0464502
22913.1  0.0452267
23013.2  0.0517837
23113.2  0.0639635
23213.3  0.0666861
23313.3  0.0578971
23413.4  0.0470088
23513.4  0.0443717
23613.5  0.053757
23713.6  0.0615845
23813.6  0.0668121
23913.7  0.0589049
24013.7  0.0478955
24113.8  0.0438478
24213.8  0.0497391
24313.9  0.0634601
24414  0.0655692
24514  0.0614364
24614.1  0.0479879
24714.1  0.0419427
24814.2  0.0507892
24914.2  0.0590147
25014.3  0.0675542
25114.4  0.0620848
25214.4  0.0521979
25314.5  0.0418448
25414.5  0.0470469
25514.6  0.0622237
25614.6  0.0652559
25714.7  0.0646486
25814.8  0.0532705
25914.8  0.0450697
26014.9  0.0443347
26114.9  0.0568439
26215  0.0686083
26315  0.0643104
26415.1  0.054623
26515.2  0.0455968
26615.2  0.0460745
26715.3  0.0539947
26815.3  0.0652022
26915.4  0.0664041
27015.4  0.0556922
27115.5  0.0456178
27215.6  0.0456834
27315.6  0.0553635
27415.7  0.0630368
27515.7  0.0662899
27615.8  0.0570151
27715.8  0.0447736
27815.9  0.0448607
27916  0.0520959
28016  0.0641094
28116.1  0.0659867
28216.1  0.0594573
28316.2  0.0453391
28416.2  0.0425574
28516.3  0.0534973
28616.4  0.0608664
28716.4  0.0676524
28816.5  0.0609355
28916.5  0.0495978
29016.6  0.0413893
29116.7  0.0495403
29216.7  0.0642546
29316.8  0.0649306
29416.8  0.0633327
29516.9  0.0513265
29616.9  0.0429208
29717  0.0467412
29817  0.0592708
29917.1  0.0686727
30017.2  0.0630834
