2801.6  1.07918e-15  -nan  -nan  4.13951e-10  -nan  6.71853e-09
2901.66  1.07918e-15  -nan  -nan  4.73938e-10  -nan  8.80682e-09
3001.72  1.07918e-15  -nan  -nan  5.51594e-10  -nan  1.19294e-08
3101.78  1.07918e-15  -nan  -nan  9.64816e-10  -nan  3.64978e-08
3201.84  1.07918e-15  -nan  -nan  1.96636e-09  -nan  1.51601e-07
3301.89  1.07918e-15  -nan  -nan  1.11617e-09  -nan  4.88473e-08
3401.95  1.07918e-15  -nan  -nan  1.10046e-09  -nan  4.74815e-08
3502.01  1.07918e-15  -nan  -nan  1.50234e-09  -nan  8.84937e-08
3602.06  1.07918e-15  -nan  -nan  1.17561e-09  -nan  5.41882e-08
3702.12  1.07918e-15  -nan  -nan  1.76749e-09  -nan  1.22487e-07
3802.18  1.07918e-15  -nan  -nan  1.60597e-09  -nan  1.01123e-07
3902.24  1.07918e-15  -nan  -nan  1.21398e-09  -nan  5.77834e-08
4002.29  1.07918e-15  -nan  -nan  8.68446e-10  -nan  2.95708e-08
4102.35  1.07918e-15  -nan  -nan  1.39421e-09  -nan  7.62142e-08
4202.41  1.07918e-15  -nan  -nan  1.0035e-09  -nan  3.9483e-08
4302.46  1.07918e-15  -nan  -nan  4.00926e-10  -nan  6.30239e-09
4402.52  1.07918e-15  -nan  -nan  6.61982e-10  -nan  1.71818e-08
4502.58  1.07918e-15  -nan  -nan  3.91462e-10  -nan  6.00838e-09
4602.64  1.07919e-15  -nan  -nan  2.39253e-10  -nan  2.24435e-09
4702.69  1.07919e-15  -nan  -nan  2.36549e-10  -nan  2.19391e-09
4802.75  1.07919e-15  -nan  -nan  1.80087e-10  -nan  1.27157e-09
4902.81  1.0792e-15  -nan  -nan  9.3383e-11  -nan  3.41911e-10
5002.86  1.0792e-15  -nan  -nan  7.39194e-11  -nan  2.14237e-10
5102.92  1.07919e-15  -nan  -nan  1.11479e-10  -nan  4.87266e-10
5202.98  1.0792e-15  -nan  -nan  6.22151e-11  -nan  1.51764e-10
5303.04  1.0792e-15  -nan  -nan  8.37134e-11  -nan  2.74769e-10
5403.09  1.0792e-15  -nan  -nan  9.37387e-11  -nan  3.4452e-10
5503.15  1.07924e-15  -nan  -nan  2.277e-11  -nan  2.03285e-11
5603.21  1.07924e-15  -nan  -nan  2.44126e-11  -nan  2.33671e-11
5703.27  1.07922e-15  -nan  -nan  3.82017e-11  -nan  5.72192e-11
5803.32  1.07921e-15  -nan  -nan  4.47382e-11  -nan  7.84754e-11
5903.38  1.07925e-15  -nan  -nan  2.10766e-11  -nan  1.74172e-11
6003.44  1.07928e-15  -nan  -nan  1.54148e-11  -nan  9.31646e-12
6103.49  1.07926e-15  -nan  -nan  1.76685e-11  -nan  1.22398e-11
6203.55  1.07924e-15  -nan  -nan  2.37644e-11  -nan  2.21427e-11
6303.61  1.07922e-15  -nan  -nan  3.53502e-11  -nan  4.8996e-11
6403.66  1.07924e-15  -nan  -nan  2.57805e-11  -nan  2.60591e-11
6503.72  1.07927e-15  -nan  -nan  1.58963e-11  -nan  9.90763e-12
6603.78  1.07929e-15  -nan  -nan  1.34246e-11  -nan  7.06611e-12
6703.84  1.07928e-15  -nan  -nan  1.53395e-11  -nan  9.22576e-12
6803.89  1.07924e-15  -nan  -nan  2.4614e-11  -nan  2.37542e-11
6903.95  1.07922e-15  -nan  -nan  3.35371e-11  -nan  4.40989e-11
7004.01  1.07924e-15  -nan  -nan  2.47394e-11  -nan  2.39969e-11
7104.06  1.07927e-15  -nan  -nan  1.57717e-11  -nan  9.75291e-12
7204.12  1.07929e-15  -nan  -nan  1.3818e-11  -nan  7.48628e-12
7304.18  1.07927e-15  -nan  -nan  1.54287e-11  -nan  9.33332e-12
7404.23  1.07925e-15  -nan  -nan  2.1745e-11  -nan  1.85395e-11
7504.29  1.07922e-15  -nan  -nan  3.42625e-11  -nan  4.60272e-11
7604.35  1.07923e-15  -nan  -nan  2.80206e-11  -nan  3.07844e-11
7704.4  1.07927e-15  -nan  -nan  1.66669e-11  -nan  1.08915e-11
7804.46  1.07929e-15  -nan  -nan  1.31627e-11  -nan  6.79305e-12
7904.52  1.07928e-15  -nan  -nan  1.54225e-11  -nan  9.32578e-12
8004.57  1.07925e-15  -nan  -nan  2.08121e-11  -nan  1.69829e-11
8104.63  1.07923e-15  -nan  -nan  2.81667e-11  -nan  3.11063e-11
8204.69  1.07923e-15  -nan  -nan  3.02783e-11  -nan  3.59453e-11
8304.75  1.07926e-15  -nan  -nan  1.82845e-11  -nan  1.31082e-11
8404.8  1.07929e-15  -nan  -nan  1.36079e-11  -nan  7.2604e-12
8504.86  1.07929e-15  -nan  -nan  1.38718e-11  -nan  7.54469e-12
8604.92  1.07925e-15  -nan  -nan  2.05439e-11  -nan  1.65479e-11
8704.98  1.07923e-15  -nan  -nan  2.85415e-11  -nan  3.19397e-11
8805.03  1.07924e-15  -nan  -nan  2.63858e-11  -nan  2.72972e-11
8905.09  1.07925e-15  -nan  -nan  2.14533e-11  -nan  1.80453e-11
9005.15  1.07929e-15  -nan  -nan  1.38567e-11  -nan  7.52833e-12
9105.2  1.07928e-15  -nan  -nan  1.45557e-11  -nan  8.30701e-12
9205.26  1.07926e-15  -nan  -nan  1.92326e-11  -nan  1.45029e-11
9305.32  1.07923e-15  -nan  -nan  2.96744e-11  -nan  3.45255e-11
9405.38  1.07923e-15  -nan  -nan  3.05275e-11  -nan  3.65393e-11
9505.43  1.07926e-15  -nan  -nan  1.94885e-11  -nan  1.48913e-11
9605.49  1.07928e-15  -nan  -nan  1.51788e-11  -nan  9.03344e-12
9705.55  1.07929e-15  -nan  -nan  1.35411e-11  -nan  7.18926e-12
9805.6  1.07926e-15  -nan  -nan  1.89878e-11  -nan  1.4136e-11
9905.66  1.07923e-15  -nan  -nan  2.86641e-11  -nan  3.22146e-11
10005.7  1.07923e-15  -nan  -nan  3.00224e-11  -nan  3.53402e-11
10105.8  1.07925e-15  -nan  -nan  2.15796e-11  -nan  1.82584e-11
10205.8  1.07928e-15  -nan  -nan  1.47698e-11  -nan  8.55316e-12
10305.9  1.07929e-15  -nan  -nan  1.39082e-11  -nan  7.58438e-12
10406  1.07927e-15  -nan  -nan  1.63214e-11  -nan  1.04446e-11
10506  1.07923e-15  -nan  -nan  2.82735e-11  -nan  3.13427e-11
10606.1  1.07923e-15  -nan  -nan  3.26747e-11  -nan  4.18602e-11
10706.1  1.07925e-15  -nan  -nan  2.20428e-11  -nan  1.90506e-11
10806.2  1.07927e-15  -nan  -nan  1.55978e-11  -nan  9.53898e-12
10906.2  1.07929e-15  -nan  -nan  1.3594e-11  -nan  7.24551e-12
11006.3  1.07927e-15  -nan  -nan  1.62649e-11  -nan  1.03724e-11
11106.4  1.07924e-15  -nan  -nan  2.38462e-11  -nan  2.22954e-11
11206.4  1.07922e-15  -nan  -nan  3.46341e-11  -nan  4.70311e-11
11306.5  1.07924e-15  -nan  -nan  2.54016e-11  -nan  2.52989e-11
11406.5  1.07927e-15  -nan  -nan  1.55513e-11  -nan  9.48229e-12
11506.6  1.07929e-15  -nan  -nan  1.31462e-11  -nan  6.77603e-12
11606.6  1.07927e-15  -nan  -nan  1.57845e-11  -nan  9.76877e-12
11706.7  1.07925e-15  -nan  -nan  2.21813e-11  -nan  1.92908e-11
11806.8  1.07923e-15  -nan  -nan  2.86205e-11  -nan  3.21167e-11
11906.8  1.07923e-15  -nan  -nan  2.79862e-11  -nan  3.07089e-11
12006.9  1.07927e-15  -nan  -nan  1.70441e-11  -nan  1.139e-11
12106.9  1.07929e-15  -nan  -nan  1.35219e-11  -nan  7.16892e-12
12207  1.07928e-15  -nan  -nan  1.44841e-11  -nan  8.22549e-12
12307  1.07925e-15  -nan  -nan  2.19059e-11  -nan  1.88147e-11
12407.1  1.07923e-15  -nan  -nan  3.11628e-11  -nan  3.80758e-11
12507.1  1.07924e-15  -nan  -nan  2.46625e-11  -nan  2.38481e-11
12607.2  1.07925e-15  -nan  -nan  1.99014e-11  -nan  1.5529e-11
12707.3  1.07929e-15  -nan  -nan  1.37483e-11  -nan  7.41093e-12
12807.3  1.07928e-15  -nan  -nan  1.48867e-11  -nan  8.68907e-12
12907.4  1.07925e-15  -nan  -nan  2.06846e-11  -nan  1.67754e-11
13007.4  1.07923e-15  -nan  -nan  3.13754e-11  -nan  3.85971e-11
13107.5  1.07923e-15  -nan  -nan  2.88636e-11  -nan  3.26647e-11
13207.5  1.07926e-15  -nan  -nan  1.78611e-11  -nan  1.25081e-11
13307.6  1.07928e-15  -nan  -nan  1.47553e-11  -nan  8.53635e-12
13407.7  1.07929e-15  -nan  -nan  1.37302e-11  -nan  7.39144e-12
13507.7  1.07925e-15  -nan  -nan  2.02542e-11  -nan  1.60845e-11
13607.8  1.07923e-15  -nan  -nan  3.00535e-11  -nan  3.54133e-11
13707.8  1.07923e-15  -nan  -nan  2.87986e-11  -nan  3.25177e-11
13807.9  1.07925e-15  -nan  -nan  2.01584e-11  -nan  1.59327e-11
13908  1.07928e-15  -nan  -nan  1.41501e-11  -nan  7.85045e-12
14008  1.07928e-15  -nan  -nan  1.44466e-11  -nan  8.1829e-12
14108.1  1.07927e-15  -nan  -nan  1.72436e-11  -nan  1.16583e-11
14208.1  1.07923e-15  -nan  -nan  3.01175e-11  -nan  3.55645e-11
14308.2  1.07922e-15  -nan  -nan  3.30823e-11  -nan  4.29109e-11
14408.2  1.07925e-15  -nan  -nan  1.98135e-11  -nan  1.53921e-11
14508.3  1.07928e-15  -nan  -nan  1.51973e-11  -nan  9.05551e-12
14608.4  1.07929e-15  -nan  -nan  1.37865e-11  -nan  7.45226e-12
14708.4  1.07927e-15  -nan  -nan  1.71209e-11  -nan  1.14929e-11
14808.5  1.07924e-15  -nan  -nan  2.49075e-11  -nan  2.43241e-11
14908.5  1.07922e-15  -nan  -nan  3.43427e-11  -nan  4.62429e-11
15008.6  1.07924e-15  -nan  -nan  2.32239e-11  -nan  2.11469e-11
15108.6  1.07928e-15  -nan  -nan  1.44413e-11  -nan  8.17696e-12
15208.7  1.07929e-15  -nan  -nan  1.33012e-11  -nan  6.93684e-12
15308.8  1.07927e-15  -nan  -nan  1.65123e-11  -nan  1.06904e-11
15408.8  1.07924e-15  -nan  -nan  2.35971e-11  -nan  2.18321e-11
15508.9  1.07923e-15  -nan  -nan  2.86713e-11  -nan  3.22308e-11
15608.9  1.07923e-15  -nan  -nan  2.72105e-11  -nan  2.90301e-11
15709  1.07927e-15  -nan  -nan  1.58707e-11  -nan  9.87578e-12
15809  1.07929e-15  -nan  -nan  1.33439e-11  -nan  6.98142e-12
15909.1  1.07927e-15  -nan  -nan  1.57325e-11  -nan  9.70444e-12
16009.1  1.07924e-15  -nan  -nan  2.33836e-11  -nan  2.14388e-11
16109.2  1.07923e-15  -nan  -nan  3.1364e-11  -nan  3.85691e-11
16209.3  1.07924e-15  -nan  -nan  2.39792e-11  -nan  2.25449e-11
16309.3  1.07926e-15  -nan  -nan  1.828e-11  -nan  1.31018e-11
16409.4  1.07929e-15  -nan  -nan  1.34362e-11  -nan  7.07833e-12
16509.4  1.07927e-15  -nan  -nan  1.56297e-11  -nan  9.57808e-12
16609.5  1.07925e-15  -nan  -nan  2.24733e-11  -nan  1.98021e-11
16709.5  1.07923e-15  -nan  -nan  3.14526e-11  -nan  3.87873e-11
16809.6  1.07923e-15  -nan  -nan  2.73152e-11  -nan  2.92541e-11
16909.7  1.07927e-15  -nan  -nan  1.66583e-11  -nan  1.08803e-11
17009.7  1.07928e-15  -nan  -nan  1.42447e-11  -nan  7.95583e-12
17109.8  1.07928e-15  -nan  -nan  1.41412e-11  -nan  7.8406e-12
17209.8  1.07925e-15  -nan  -nan  2.24524e-11  -nan  1.97653e-11
17309.9  1.07923e-15  -nan  -nan  3.10747e-11  -nan  3.78608e-11
17410  1.07923e-15  -nan  -nan  2.68743e-11  -nan  2.83173e-11
17510  1.07925e-15  -nan  -nan  1.97334e-11  -nan  1.5268e-11
17610.1  1.07929e-15  -nan  -nan  1.35389e-11  -nan  7.18692e-12
17710.1  1.07928e-15  -nan  -nan  1.46984e-11  -nan  8.47068e-12
17810.2  1.07926e-15  -nan  -nan  1.89328e-11  -nan  1.40542e-11
17910.2  1.07923e-15  -nan  -nan  3.17775e-11  -nan  3.95928e-11
18010.3  1.07923e-15  -nan  -nan  3.12661e-11  -nan  3.83289e-11
18110.4  1.07926e-15  -nan  -nan  1.84314e-11  -nan  1.33197e-11
18210.4  1.07928e-15  -nan  -nan  1.47742e-11  -nan  8.55825e-12
18310.5  1.07929e-15  -nan  -nan  1.37388e-11  -nan  7.40072e-12
18410.5  1.07926e-15  -nan  -nan  1.80824e-11  -nan  1.282e-11
18510.6  1.07924e-15  -nan  -nan  2.6419e-11  -nan  2.7366e-11
18610.6  1.07922e-15  -nan  -nan  3.28955e-11  -nan  4.24278e-11
18710.7  1.07925e-15  -nan  -nan  2.15144e-11  -nan  1.81482e-11
18810.8  1.07929e-15  -nan  -nan  1.38199e-11  -nan  7.48831e-12
18910.8  1.07929e-15  -nan  -nan  1.34507e-11  -nan  7.09362e-12
19010.9  1.07926e-15  -nan  -nan  1.72921e-11  -nan  1.17239e-11
19110.9  1.07924e-15  -nan  -nan  2.63433e-11  -nan  2.72093e-11
19211  1.07923e-15  -nan  -nan  2.84067e-11  -nan  3.16386e-11
19311  1.07924e-15  -nan  -nan  2.49742e-11  -nan  2.44545e-11
19411.1  1.07928e-15  -nan  -nan  1.53985e-11  -nan  9.29686e-12
19511.2  1.07929e-15  -nan  -nan  1.31965e-11  -nan  6.82806e-12
19611.2  1.07927e-15  -nan  -nan  1.67216e-11  -nan  1.09631e-11
19711.3  1.07924e-15  -nan  -nan  2.5843e-11  -nan  2.61857e-11
19811.3  1.07923e-15  -nan  -nan  3.09847e-11  -nan  3.76418e-11
19911.4  1.07925e-15  -nan  -nan  2.22017e-11  -nan  1.93264e-11
20011.4  1.07927e-15  -nan  -nan  1.70906e-11  -nan  1.14523e-11
20111.5  1.07929e-15  -nan  -nan  1.33514e-11  -nan  6.98925e-12
20211.6  1.07927e-15  -nan  -nan  1.62512e-11  -nan  1.03549e-11
20311.6  1.07924e-15  -nan  -nan  2.43053e-11  -nan  2.31622e-11
20411.7  1.07923e-15  -nan  -nan  3.15246e-11  -nan  3.89652e-11
20511.7  1.07924e-15  -nan  -nan  2.52013e-11  -nan  2.49013e-11
20611.8  1.07927e-15  -nan  -nan  1.57695e-11  -nan  9.75013e-12
20711.8  1.07928e-15  -nan  -nan  1.42227e-11  -nan  7.93121e-12
20811.9  1.07928e-15  -nan  -nan  1.46788e-11  -nan  8.44803e-12
20912  1.07924e-15  -nan  -nan  2.41842e-11  -nan  2.29318e-11
21012  1.07922e-15  -nan  -nan  3.39225e-11  -nan  4.51182e-11
21112.1  1.07924e-15  -nan  -nan  2.456e-11  -nan  2.36501e-11
21212.1  1.07926e-15  -nan  -nan  1.85163e-11  -nan  1.34427e-11
21312.2  1.07929e-15  -nan  -nan  1.34347e-11  -nan  7.07669e-12
21412.2  1.07928e-15  -nan  -nan  1.50121e-11  -nan  8.83606e-12
21512.3  1.07925e-15  -nan  -nan  2.02375e-11  -nan  1.60579e-11
21612.4  1.07922e-15  -nan  -nan  3.38539e-11  -nan  4.49359e-11
21712.4  1.07923e-15  -nan  -nan  2.91625e-11  -nan  3.33447e-11
21812.5  1.07927e-15  -nan  -nan  1.67297e-11  -nan  1.09737e-11
21912.5  1.07928e-15  -nan  -nan  1.44503e-11  -nan  8.18707e-12
22012.6  1.07928e-15  -nan  -nan  1.39644e-11  -nan  7.64575e-12
22112.6  1.07926e-15  -nan  -nan  1.91157e-11  -nan  1.43271e-11
22212.7  1.07923e-15  -nan  -nan  2.81068e-11  -nan  3.09742e-11
22312.8  1.07923e-15  -nan  -nan  3.26891e-11  -nan  4.18969e-11
22412.8  1.07925e-15  -nan  -nan  1.95743e-11  -nan  1.50228e-11
22512.9  1.07929e-15  -nan  -nan  1.32343e-11  -nan  6.86718e-12
22612.9  1.07928e-15  -nan  -nan  1.41111e-11  -nan  7.80724e-12
22713  1.07926e-15  -nan  -nan  1.82589e-11  -nan  1.30715e-11
22813  1.07923e-15  -nan  -nan  2.78169e-11  -nan  3.03386e-11
22913.1  1.07923e-15  -nan  -nan  2.93424e-11  -nan  3.37575e-11
23013.2  1.07925e-15  -nan  -nan  2.2382e-11  -nan  1.96416e-11
23113.2  1.07928e-15  -nan  -nan  1.46697e-11  -nan  8.43762e-12
23213.3  1.07929e-15  -nan  -nan  1.34963e-11  -nan  7.14179e-12
23313.3  1.07926e-15  -nan  -nan  1.79049e-11  -nan  1.25696e-11
23413.4  1.07923e-15  -nan  -nan  2.71598e-11  -nan  2.89221e-11
23513.4  1.07923e-15  -nan  -nan  3.0484e-11  -nan  3.64353e-11
23613.5  1.07925e-15  -nan  -nan  2.0769e-11  -nan  1.69124e-11
23713.6  1.07927e-15  -nan  -nan  1.58249e-11  -nan  9.81887e-12
23813.6  1.07929e-15  -nan  -nan  1.34455e-11  -nan  7.08808e-12
23913.7  1.07926e-15  -nan  -nan  1.72975e-11  -nan  1.17312e-11
24013.7  1.07924e-15  -nan  -nan  2.61635e-11  -nan  2.68392e-11
24113.8  1.07923e-15  -nan  -nan  3.1217e-11  -nan  3.82084e-11
24213.8  1.07924e-15  -nan  -nan  2.426e-11  -nan  2.30758e-11
24313.9  1.07928e-15  -nan  -nan  1.49033e-11  -nan  8.70851e-12
24414  1.07928e-15  -nan  -nan  1.396e-11  -nan  7.64099e-12
24514  1.07927e-15  -nan  -nan  1.59013e-11  -nan  9.91388e-12
24614.1  1.07924e-15  -nan  -nan  2.60628e-11  -nan  2.6633e-11
24714.1  1.07922e-15  -nan  -nan  3.41171e-11  -nan  4.56375e-11
24814.2  1.07924e-15  -nan  -nan  2.32671e-11  -nan  2.12257e-11
24914.2  1.07927e-15  -nan  -nan  1.72332e-11  -nan  1.16441e-11
25014.3  1.07929e-15  -nan  -nan  1.31517e-11  -nan  6.78172e-12
25114.4  1.07927e-15  -nan  -nan  1.55709e-11  -nan  9.50617e-12
25214.4  1.07925e-15  -nan  -nan  2.20282e-11  -nan  1.90255e-11
25314.5  1.07922e-15  -nan  -nan  3.4277e-11  -nan  4.60663e-11
25414.5  1.07923e-15  -nan  -nan  2.71159e-11  -nan  2.88287e-11
25514.6  1.07927e-15  -nan  -nan  1.55015e-11  -nan  9.4216e-12
25614.6  1.07928e-15  -nan  -nan  1.40944e-11  -nan  7.78876e-12
25714.7  1.07928e-15  -nan  -nan  1.43604e-11  -nan  8.08557e-12
25814.8  1.07925e-15  -nan  -nan  2.115e-11  -nan  1.75388e-11
25914.8  1.07923e-15  -nan  -nan  2.95472e-11  -nan  3.42301e-11
26014.9  1.07923e-15  -nan  -nan  3.0535e-11  -nan  3.65573e-11
26114.9  1.07926e-15  -nan  -nan  1.85745e-11  -nan  1.35274e-11
26215  1.07929e-15  -nan  -nan  1.27507e-11  -nan  6.37445e-12
26315  1.07928e-15  -nan  -nan  1.45119e-11  -nan  8.25703e-12
26415.1  1.07925e-15  -nan  -nan  2.01157e-11  -nan  1.58653e-11
26515.2  1.07923e-15  -nan  -nan  2.8868e-11  -nan  3.26746e-11
26615.2  1.07923e-15  -nan  -nan  2.82725e-11  -nan  3.13405e-11
26715.3  1.07925e-15  -nan  -nan  2.05865e-11  -nan  1.66166e-11
26815.3  1.07928e-15  -nan  -nan  1.41176e-11  -nan  7.81444e-12
26915.4  1.07929e-15  -nan  -nan  1.36112e-11  -nan  7.26389e-12
27015.4  1.07926e-15  -nan  -nan  1.93507e-11  -nan  1.46815e-11
27115.5  1.07923e-15  -nan  -nan  2.88414e-11  -nan  3.26145e-11
27215.6  1.07923e-15  -nan  -nan  2.87586e-11  -nan  3.24275e-11
27315.6  1.07925e-15  -nan  -nan  1.95811e-11  -nan  1.50332e-11
27415.7  1.07928e-15  -nan  -nan  1.51042e-11  -nan  8.94481e-12
27515.7  1.07929e-15  -nan  -nan  1.36581e-11  -nan  7.31405e-12
27615.8  1.07926e-15  -nan  -nan  1.84631e-11  -nan  1.33656e-11
27715.8  1.07923e-15  -nan  -nan  2.99393e-11  -nan  3.51447e-11
27815.9  1.07923e-15  -nan  -nan  2.98231e-11  -nan  3.48725e-11
27916  1.07925e-15  -nan  -nan  2.21145e-11  -nan  1.91749e-11
28016  1.07928e-15  -nan  -nan  1.4603e-11  -nan  8.36104e-12
28116.1  1.07929e-15  -nan  -nan  1.37839e-11  -nan  7.44944e-12
28216.1  1.07927e-15  -nan  -nan  1.69776e-11  -nan  1.13013e-11
28316.2  1.07923e-15  -nan  -nan  2.91971e-11  -nan  3.34238e-11
28416.2  1.07922e-15  -nan  -nan  3.31387e-11  -nan  4.30576e-11
28516.3  1.07925e-15  -nan  -nan  2.09712e-11  -nan  1.72434e-11
28616.4  1.07927e-15  -nan  -nan  1.62006e-11  -nan  1.02905e-11
28716.4  1.07929e-15  -nan  -nan  1.31135e-11  -nan  6.74241e-12
28816.5  1.07927e-15  -nan  -nan  1.61638e-11  -nan  1.02439e-11
28916.5  1.07924e-15  -nan  -nan  2.43983e-11  -nan  2.33398e-11
29016.6  1.07922e-15  -nan  -nan  3.50355e-11  -nan  4.81276e-11
29116.7  1.07924e-15  -nan  -nan  2.4455e-11  -nan  2.34484e-11
29216.7  1.07928e-15  -nan  -nan  1.45371e-11  -nan  8.28573e-12
29316.8  1.07928e-15  -nan  -nan  1.4236e-11  -nan  7.94605e-12
29416.8  1.07928e-15  -nan  -nan  1.49634e-11  -nan  8.7788e-12
29516.9  1.07924e-15  -nan  -nan  2.27825e-11  -nan  2.03508e-11
29616.9  1.07923e-15  -nan  -nan  3.25799e-11  -nan  4.16177e-11
29717  1.07923e-15  -nan  -nan  2.74718e-11  -nan  2.95903e-11
29817  1.07927e-15  -nan  -nan  1.70846e-11  -nan  1.14442e-11
29917.1  1.07929e-15  -nan  -nan  1.27267e-11  -nan  6.35056e-12
30017.2  1.07928e-15  -nan  -nan  1.50819e-11  -nan  8.91839e-12
